country,department,municipality,COD,scale,year,respiratory,cardiovascular,chagas,hantavirus,cutaneous_leishmaniasis,visceral_leishmaniasis,malaria
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2015,2,NA,NA,NA,7,NA,0
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2016,1,NA,NA,NA,1,NA,0
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2017,5,NA,NA,NA,2,NA,0
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2018,2,1,NA,NA,4,NA,0
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2019,NA,1,NA,NA,4,NA,0
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2020,NA,NA,NA,NA,9,NA,NA
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2021,4,8,NA,NA,6,NA,NA
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2022,7,NA,NA,NA,4,NA,NA
Brasil,MT,Santa Cruz do Xingu,BR5107743,municipality,2023,10,1,NA,NA,NA,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2008,40,2,NA,NA,3,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2009,52,1,NA,NA,7,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2010,59,4,NA,NA,3,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2011,36,3,NA,NA,1,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2012,39,1,NA,NA,1,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2013,68,NA,NA,NA,5,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2014,57,NA,NA,NA,6,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2015,42,7,NA,NA,3,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2016,27,2,NA,NA,1,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2017,38,5,NA,NA,2,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2018,24,5,NA,NA,6,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2019,28,8,NA,NA,4,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2020,13,5,NA,NA,3,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2021,12,8,NA,NA,NA,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2022,34,6,NA,NA,1,NA,NA
Brasil,MT,Salto do Céu,BR5107750,municipality,2023,28,1,NA,NA,NA,NA,NA
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2008,4,2,NA,NA,7,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2009,5,1,NA,NA,27,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2010,1,NA,NA,NA,16,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2011,4,NA,NA,NA,9,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2012,9,4,NA,NA,9,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2013,15,NA,NA,NA,12,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2014,20,3,NA,NA,9,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2015,10,1,NA,NA,12,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2016,11,2,NA,NA,12,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2017,13,1,NA,NA,15,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2018,6,1,NA,NA,4,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2019,9,2,NA,NA,8,NA,0
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2020,2,1,NA,NA,19,NA,NA
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2021,4,3,NA,NA,7,NA,NA
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2022,12,3,NA,NA,7,NA,NA
Brasil,MT,Santa Rita do Trivelato,BR5107768,municipality,2023,9,2,NA,NA,NA,NA,NA
Brasil,MT,Santa Terezinha,BR5107776,municipality,2008,30,NA,NA,NA,2,NA,1
Brasil,MT,Santa Terezinha,BR5107776,municipality,2009,104,NA,NA,NA,7,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2010,67,2,NA,NA,9,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2011,47,1,NA,NA,3,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2012,19,NA,NA,NA,12,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2013,10,1,NA,NA,5,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2014,6,1,NA,NA,6,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2015,13,3,NA,NA,8,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2016,23,NA,NA,NA,4,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2017,41,3,NA,NA,2,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2018,55,NA,NA,NA,3,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2019,44,5,NA,NA,14,NA,0
Brasil,MT,Santa Terezinha,BR5107776,municipality,2020,19,5,NA,NA,2,NA,NA
Brasil,MT,Santa Terezinha,BR5107776,municipality,2021,35,8,NA,NA,4,NA,NA
Brasil,MT,Santa Terezinha,BR5107776,municipality,2022,56,8,NA,NA,7,NA,NA
Brasil,MT,Santa Terezinha,BR5107776,municipality,2023,79,14,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2008,2,NA,NA,NA,1,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2009,1,NA,NA,NA,7,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2010,8,NA,NA,NA,6,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2011,4,2,NA,NA,3,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2012,5,NA,NA,NA,5,NA,1
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2013,5,2,NA,NA,3,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2014,5,NA,NA,NA,4,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2015,5,4,NA,NA,5,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2016,7,NA,NA,NA,3,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2017,5,2,NA,NA,12,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2018,10,3,NA,NA,3,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2019,16,3,NA,NA,1,NA,0
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2020,9,4,NA,NA,6,NA,NA
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2021,2,3,NA,NA,9,NA,NA
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2022,6,5,NA,NA,3,NA,NA
Brasil,MT,Santo Antônio do Leste,BR5107792,municipality,2023,13,6,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2008,38,4,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2009,87,7,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2010,81,13,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2011,65,14,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2012,53,8,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2013,39,10,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2014,36,14,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2015,45,7,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2016,46,14,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2017,32,18,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2018,34,12,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2019,24,11,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2020,15,10,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2021,12,5,NA,NA,NA,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2022,42,16,NA,NA,1,NA,NA
Brasil,MT,Santo Antônio do Leverger,BR5107800,municipality,2023,47,18,NA,NA,NA,NA,NA
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2008,35,13,NA,NA,5,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2009,68,12,NA,NA,8,1,1
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2010,47,17,NA,NA,17,NA,2
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2011,59,14,NA,NA,16,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2012,93,8,NA,NA,4,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2013,94,14,NA,NA,2,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2014,103,6,NA,NA,8,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2015,44,6,NA,NA,4,NA,1
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2016,48,5,NA,NA,1,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2017,63,17,NA,NA,8,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2018,44,13,NA,NA,4,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2019,40,9,NA,NA,2,NA,0
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2020,49,23,NA,NA,6,NA,NA
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2021,33,17,NA,NA,2,NA,NA
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2022,67,17,NA,NA,4,NA,NA
Brasil,MT,São Félix do Araguaia,BR5107859,municipality,2023,69,15,NA,NA,NA,NA,NA
Brasil,MT,Sapezal,BR5107875,municipality,2008,218,2,NA,1,7,NA,2
Brasil,MT,Sapezal,BR5107875,municipality,2009,171,2,NA,NA,12,NA,79
Brasil,MT,Sapezal,BR5107875,municipality,2010,168,3,NA,1,11,NA,15
Brasil,MT,Sapezal,BR5107875,municipality,2011,136,6,NA,NA,3,NA,3
Brasil,MT,Sapezal,BR5107875,municipality,2012,154,5,NA,NA,11,NA,3
Brasil,MT,Sapezal,BR5107875,municipality,2013,214,3,NA,NA,14,NA,1
Brasil,MT,Sapezal,BR5107875,municipality,2014,165,3,NA,NA,12,NA,0
Brasil,MT,Sapezal,BR5107875,municipality,2015,93,4,NA,NA,7,NA,1
Brasil,MT,Sapezal,BR5107875,municipality,2016,272,7,NA,NA,11,NA,0
Brasil,MT,Sapezal,BR5107875,municipality,2017,185,3,NA,NA,5,NA,0
Brasil,MT,Sapezal,BR5107875,municipality,2018,122,2,NA,NA,4,NA,0
Brasil,MT,Sapezal,BR5107875,municipality,2019,127,10,NA,NA,4,NA,0
Brasil,MT,Sapezal,BR5107875,municipality,2020,99,30,NA,NA,5,NA,NA
Brasil,MT,Sapezal,BR5107875,municipality,2021,84,24,NA,NA,4,1,NA
Brasil,MT,Sapezal,BR5107875,municipality,2022,171,23,NA,NA,2,NA,NA
Brasil,MT,Sapezal,BR5107875,municipality,2023,258,27,NA,NA,NA,NA,NA
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2008,1,1,NA,NA,18,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2009,NA,NA,NA,NA,25,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2010,NA,NA,NA,NA,14,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2011,1,1,NA,NA,1,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2012,1,NA,NA,NA,13,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2013,4,NA,NA,NA,13,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2014,2,NA,NA,NA,11,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2015,1,1,NA,NA,14,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2016,1,1,NA,NA,1,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2017,4,1,NA,NA,NA,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2018,4,1,NA,NA,3,NA,1
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2019,4,1,NA,NA,3,NA,0
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2020,1,7,NA,NA,NA,NA,NA
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2021,4,2,NA,NA,1,NA,NA
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2022,2,1,NA,NA,3,NA,NA
Brasil,MT,Serra Nova Dourada,BR5107883,municipality,2023,2,4,NA,NA,NA,NA,NA
Brasil,MT,Sinop,BR5107909,municipality,2008,643,58,NA,1,151,NA,19
Brasil,MT,Sinop,BR5107909,municipality,2009,506,59,NA,1,237,NA,10
Brasil,MT,Sinop,BR5107909,municipality,2010,332,91,NA,14,134,1,102
Brasil,MT,Sinop,BR5107909,municipality,2011,235,80,NA,1,81,NA,27
Brasil,MT,Sinop,BR5107909,municipality,2012,218,48,NA,NA,115,1,171
Brasil,MT,Sinop,BR5107909,municipality,2013,335,33,NA,NA,106,NA,34
Brasil,MT,Sinop,BR5107909,municipality,2014,372,71,NA,2,136,NA,0
Brasil,MT,Sinop,BR5107909,municipality,2015,452,111,NA,2,135,NA,2
Brasil,MT,Sinop,BR5107909,municipality,2016,305,85,NA,NA,129,1,0
Brasil,MT,Sinop,BR5107909,municipality,2017,192,105,1,NA,127,NA,2
Brasil,MT,Sinop,BR5107909,municipality,2018,154,117,NA,2,124,NA,1
Brasil,MT,Sinop,BR5107909,municipality,2019,159,129,NA,1,98,NA,5
Brasil,MT,Sinop,BR5107909,municipality,2020,102,118,NA,NA,74,NA,NA
Brasil,MT,Sinop,BR5107909,municipality,2021,79,64,NA,NA,53,NA,NA
Brasil,MT,Sinop,BR5107909,municipality,2022,159,108,NA,NA,43,NA,NA
Brasil,MT,Sinop,BR5107909,municipality,2023,230,75,NA,NA,NA,NA,NA
Brasil,MT,Sorriso,BR5107925,municipality,2008,256,72,NA,NA,86,NA,8
Brasil,MT,Sorriso,BR5107925,municipality,2009,205,86,NA,NA,108,NA,1
Brasil,MT,Sorriso,BR5107925,municipality,2010,267,40,NA,NA,57,NA,5
Brasil,MT,Sorriso,BR5107925,municipality,2011,247,59,NA,NA,42,NA,3
Brasil,MT,Sorriso,BR5107925,municipality,2012,371,59,NA,NA,42,1,0
Brasil,MT,Sorriso,BR5107925,municipality,2013,492,43,NA,NA,38,NA,0
Brasil,MT,Sorriso,BR5107925,municipality,2014,449,65,NA,1,24,NA,0
Brasil,MT,Sorriso,BR5107925,municipality,2015,431,69,NA,2,35,NA,0
Brasil,MT,Sorriso,BR5107925,municipality,2016,351,71,NA,NA,30,NA,1
Brasil,MT,Sorriso,BR5107925,municipality,2017,256,68,NA,1,31,NA,0
Brasil,MT,Sorriso,BR5107925,municipality,2018,224,65,NA,NA,27,NA,0
Brasil,MT,Sorriso,BR5107925,municipality,2019,197,56,NA,NA,40,NA,0
Brasil,MT,Sorriso,BR5107925,municipality,2020,147,49,NA,1,23,NA,NA
Brasil,MT,Sorriso,BR5107925,municipality,2021,150,52,NA,NA,10,NA,NA
Brasil,MT,Sorriso,BR5107925,municipality,2022,240,67,NA,NA,7,NA,NA
Brasil,MT,Sorriso,BR5107925,municipality,2023,315,56,NA,NA,NA,NA,NA
Brasil,MT,Tabaporã,BR5107941,municipality,2008,195,7,NA,NA,18,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2009,25,1,NA,NA,25,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2010,37,3,NA,NA,25,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2011,37,3,NA,NA,25,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2012,4,10,NA,NA,15,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2013,3,3,NA,NA,20,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2014,3,2,NA,NA,11,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2015,75,2,NA,NA,16,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2016,90,NA,NA,NA,17,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2017,65,9,NA,NA,13,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2018,32,7,NA,NA,12,NA,0
Brasil,MT,Tabaporã,BR5107941,municipality,2019,59,5,NA,NA,9,NA,1
Brasil,MT,Tabaporã,BR5107941,municipality,2020,24,9,NA,NA,9,NA,NA
Brasil,MT,Tabaporã,BR5107941,municipality,2021,34,3,NA,NA,9,NA,NA
Brasil,MT,Tabaporã,BR5107941,municipality,2022,76,12,NA,NA,7,NA,NA
Brasil,MT,Tabaporã,BR5107941,municipality,2023,9,1,NA,NA,NA,NA,NA
Brasil,MT,Tangará da Serra,BR5107958,municipality,2008,1508,6,NA,2,57,1,2
Brasil,MT,Tangará da Serra,BR5107958,municipality,2009,1691,22,NA,5,122,NA,2
Brasil,MT,Tangará da Serra,BR5107958,municipality,2010,1615,36,NA,5,41,NA,1
Brasil,MT,Tangará da Serra,BR5107958,municipality,2011,1333,51,NA,3,25,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2012,662,48,NA,7,58,NA,1
Brasil,MT,Tangará da Serra,BR5107958,municipality,2013,788,40,NA,3,55,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2014,644,25,NA,3,50,1,1
Brasil,MT,Tangará da Serra,BR5107958,municipality,2015,479,45,NA,1,58,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2016,659,43,NA,1,35,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2017,690,66,NA,1,25,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2018,705,51,NA,1,23,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2019,722,37,NA,4,24,NA,0
Brasil,MT,Tangará da Serra,BR5107958,municipality,2020,268,46,NA,NA,14,NA,NA
Brasil,MT,Tangará da Serra,BR5107958,municipality,2021,371,60,NA,NA,21,NA,NA
Brasil,MT,Tangará da Serra,BR5107958,municipality,2022,609,44,NA,NA,13,NA,NA
Brasil,MT,Tangará da Serra,BR5107958,municipality,2023,601,39,NA,NA,NA,NA,NA
Brasil,MT,Tapurah,BR5108006,municipality,2008,53,8,NA,NA,33,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2009,172,4,NA,NA,62,NA,1
Brasil,MT,Tapurah,BR5108006,municipality,2010,116,1,NA,NA,18,NA,2
Brasil,MT,Tapurah,BR5108006,municipality,2011,75,5,NA,NA,20,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2012,19,3,NA,NA,32,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2013,94,3,NA,NA,34,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2014,73,3,NA,NA,20,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2015,75,4,NA,NA,16,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2016,37,3,NA,NA,25,1,0
Brasil,MT,Tapurah,BR5108006,municipality,2017,52,11,NA,NA,18,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2018,62,4,NA,NA,11,NA,0
Brasil,MT,Tapurah,BR5108006,municipality,2019,95,7,NA,NA,5,NA,1
Brasil,MT,Tapurah,BR5108006,municipality,2020,53,10,NA,NA,12,NA,NA
Brasil,MT,Tapurah,BR5108006,municipality,2021,58,7,NA,NA,8,NA,NA
Brasil,MT,Tapurah,BR5108006,municipality,2022,110,14,NA,NA,9,NA,NA
Brasil,MT,Tapurah,BR5108006,municipality,2023,82,19,NA,NA,NA,NA,NA
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2008,108,1,NA,1,13,NA,1
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2009,108,5,NA,1,23,NA,2
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2010,101,9,NA,NA,14,NA,0
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2011,165,6,NA,NA,8,NA,4
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2012,105,3,NA,NA,13,NA,1
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2013,94,5,NA,NA,10,NA,3
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2014,95,9,NA,NA,7,NA,0
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2015,103,5,NA,1,7,NA,1
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2016,63,11,NA,NA,7,NA,0
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2017,88,10,NA,NA,9,NA,0
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2018,135,10,NA,2,12,NA,0
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2019,139,7,NA,NA,7,NA,0
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2020,82,8,NA,NA,9,NA,NA
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2021,57,12,NA,NA,13,NA,NA
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2022,69,5,NA,NA,6,NA,NA
Brasil,MT,Terra Nova do Norte,BR5108055,municipality,2023,74,5,NA,NA,NA,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2008,21,1,NA,NA,1,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2009,36,1,NA,NA,18,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2010,51,2,NA,NA,6,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2011,22,2,NA,NA,10,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2012,36,2,NA,NA,12,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2013,26,1,NA,NA,10,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2014,31,NA,NA,NA,6,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2015,28,NA,NA,NA,14,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2016,61,1,NA,NA,9,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2017,29,NA,NA,NA,16,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2018,37,5,NA,NA,8,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2019,27,4,NA,NA,27,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2020,16,4,NA,NA,39,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2021,4,8,NA,NA,35,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2022,18,5,NA,NA,9,NA,NA
Brasil,MT,Tesouro,BR5108105,municipality,2023,10,7,NA,NA,NA,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2008,32,NA,NA,NA,6,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2009,35,3,NA,NA,9,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2010,40,NA,NA,NA,2,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2011,40,9,NA,NA,3,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2012,59,6,NA,NA,5,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2013,68,8,NA,NA,3,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2014,68,5,NA,NA,8,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2015,70,4,NA,NA,12,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2016,62,6,NA,NA,10,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2017,50,10,NA,NA,8,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2018,36,5,NA,NA,5,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2019,33,14,NA,NA,16,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2020,32,15,NA,NA,17,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2021,20,4,NA,NA,11,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2022,37,6,NA,NA,6,NA,NA
Brasil,MT,Torixoréu,BR5108204,municipality,2023,4,NA,NA,NA,NA,NA,NA
Brasil,MT,União do Sul,BR5108303,municipality,2008,6,2,NA,NA,11,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2009,4,2,NA,NA,36,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2010,5,NA,NA,NA,10,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2011,7,1,NA,NA,15,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2012,11,4,NA,NA,30,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2013,9,NA,NA,NA,18,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2014,17,1,NA,NA,21,NA,1
Brasil,MT,União do Sul,BR5108303,municipality,2015,11,1,NA,NA,17,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2016,7,1,NA,NA,16,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2017,6,4,NA,NA,4,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2018,14,2,NA,NA,10,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2019,12,1,NA,NA,16,NA,0
Brasil,MT,União do Sul,BR5108303,municipality,2020,8,1,NA,NA,19,NA,NA
Brasil,MT,União do Sul,BR5108303,municipality,2021,7,8,NA,NA,4,NA,NA
Brasil,MT,União do Sul,BR5108303,municipality,2022,8,4,NA,NA,8,NA,NA
Brasil,MT,União do Sul,BR5108303,municipality,2023,7,3,NA,NA,NA,NA,NA
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2008,9,5,NA,NA,NA,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2009,7,1,NA,NA,1,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2010,7,2,NA,NA,5,NA,1
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2011,5,2,NA,NA,NA,1,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2012,1,NA,NA,NA,1,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2013,1,2,NA,NA,2,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2014,8,NA,NA,NA,3,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2015,13,NA,NA,NA,2,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2016,8,2,NA,NA,NA,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2017,12,4,NA,NA,NA,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2018,17,6,NA,NA,1,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2019,23,4,NA,NA,3,NA,0
Brasil,MT,Vale de São Domingos,BR5108352,municipality,2020,4,3,NA,NA,1,NA,NA
